"","UNIT","wmu_type","index","value"
"1","8C","normal","PC_index_half",0.000406656980256857
"2","8C","normal","PC_index_double",0.000813313960513714
"3","8C","normal","ECA_half",754.808058231207
"4","8C","normal","ECA_double",1067.45979293907
