"","UNIT","wmu_type","index","value"
"1","9Y","normal","PC_index_half",0.0501459433809854
"2","9Y","normal","PC_index_double",0.100291886761971
"3","9Y","normal","ECA_half",7228.58803019221
"4","9Y","normal","ECA_double",10222.7672291056
