"","UNIT","wmu_type","index","value"
"1","8J","normal","PC_index_half",9.76738376194197e-05
"2","8J","normal","PC_index_double",0.000195347675238839
"3","8J","normal","ECA_half",1880.78787333859
"4","8J","normal","ECA_double",2659.83571842229
