"","UNIT","wmu_type","index","value"
"1","4F","normal","PC_index_half",0.0144938370339251
"2","4F","normal","PC_index_double",0.0289876740678502
"3","4F","normal","ECA_half",36095.0353779147
"4","4F","normal","ECA_double",51046.0885657836
