"","UNIT","wmu_type","index","value"
"1","9C","normal","PC_index_half",3.87069971175773e-05
"2","9C","normal","PC_index_double",7.74139942351545e-05
"3","9C","normal","ECA_half",323.705750275587
"4","9C","normal","ECA_double",457.789062257893
