"","UNIT","wmu_type","index","value"
"1","9H","normal","PC_index_half",0.0096337055926084
"2","9H","normal","PC_index_double",0.0192674111852168
"3","9H","normal","ECA_half",24911.2290463202
"4","9H","normal","ECA_double",35229.7979726886
