"","UNIT","wmu_type","index","value"
"1","9G","normal","PC_index_half",0.0118434790772172
"2","9G","normal","PC_index_double",0.0236869581544345
"3","9G","normal","ECA_half",6874.75083399706
"4","9G","normal","ECA_double",9722.36586737439
