"","UNIT","wmu_type","index","value"
"1","9R","normal","PC_index_half",0.0794220414843257
"2","9R","normal","PC_index_double",0.158844082968651
"3","9R","normal","ECA_half",17309.2475001952
"4","9R","normal","ECA_double",24478.9725692486
