"","UNIT","wmu_type","index","value"
"1","5T","normal","PC_index_half",0.0157587879619802
"2","5T","normal","PC_index_double",0.0315175759239605
"3","5T","normal","ECA_half",7356.36540186857
"4","5T","normal","ECA_double",10403.4717210947
