"","UNIT","wmu_type","index","value"
"1","5F","normal","PC_index_half",0.160065317321034
"2","5F","normal","PC_index_double",0.320130634642068
"3","5F","normal","ECA_half",137984.652928794
"4","5F","normal","ECA_double",195139.767571245
