"","UNIT","wmu_type","index","value"
"1","6A","normal","PC_index_half",0.00175660564364266
"2","6A","normal","PC_index_double",0.00351321128728532
"3","6A","normal","ECA_half",16475.5220656817
"4","6A","normal","ECA_double",23299.9067524643
