"","UNIT","wmu_type","index","value"
"1","7S","normal","PC_index_half",0.0181175538739266
"2","7S","normal","PC_index_double",0.0362351077478531
"3","7S","normal","ECA_half",23005.3876962224
"4","7S","normal","ECA_double",32534.5312876489
