"","UNIT","wmu_type","index","value"
"1","6C","normal","PC_index_half",0.0164019066593649
"2","6C","normal","PC_index_double",0.0328038133187298
"3","6C","normal","ECA_half",32096.5515798493
"4","6C","normal","ECA_double",45391.3785496305
