"","UNIT","wmu_type","index","value"
"1","3A","normal","PC_index_half",0.23762939897563
"2","3A","normal","PC_index_double",0.47525879795126
"3","3A","normal","ECA_half",87250.011661102
"4","3A","normal","ECA_double",123390.149808341
