"","UNIT","wmu_type","index","value"
"1","5C","normal","PC_index_half",0.142175266499381
"2","5C","normal","PC_index_double",0.284350532998762
"3","5C","normal","ECA_half",109529.586008877
"4","5C","normal","ECA_double",154898.226014865
