"","UNIT","wmu_type","index","value"
"1","9N","normal","PC_index_half",0.0240791191344576
"2","9N","normal","PC_index_double",0.0481582382689153
"3","9N","normal","ECA_half",11613.4356365502
"4","9N","normal","ECA_double",16423.8781829563
