"","UNIT","wmu_type","index","value"
"1","9M","normal","PC_index_half",0.0685586719589102
"2","9M","normal","PC_index_double",0.13711734391782
"3","9M","normal","ECA_half",28652.4606161143
"4","9M","normal","ECA_double",40520.6983986698
