"","UNIT","wmu_type","index","value"
"1","9G","normal","PC_index_half",0.00859191589127986
"2","9G","normal","PC_index_double",0.0171838317825597
"3","9G","normal","ECA_half",8201.16096286384
"4","9G","normal","ECA_double",11598.1930608868
