"","UNIT","wmu_type","index","value"
"1","4S","normal","PC_index_half",0.0462183297269902
"2","4S","normal","PC_index_double",0.0924366594539805
"3","4S","normal","ECA_half",16423.609569412
"4","4S","normal","ECA_double",23226.491396183
