"","UNIT","wmu_type","index","value"
"1","6J","normal","PC_index_half",0.124191414682031
"2","6J","normal","PC_index_double",0.248382829364062
"3","6J","normal","ECA_half",169643.25642486
"4","6J","normal","ECA_double",239911.794001174
