"","UNIT","wmu_type","index","value"
"1","3K","normal","PC_index_half",5.51710744072823e-05
"2","3K","normal","PC_index_double",0.000110342148814565
"3","3K","normal","ECA_half",920.400375628715
"4","3K","normal","ECA_double",1301.64269402742
