"","UNIT","wmu_type","index","value"
"1","4O","normal","PC_index_half",2.66982828052097e-05
"2","4O","normal","PC_index_double",5.33965656104194e-05
"3","4O","normal","ECA_half",1237.99663753186
"4","4O","normal","ECA_double",1750.79163496984
