"","UNIT","wmu_type","index","value"
"1","1C","normal","PC_index_half",0.000792695710036766
"2","1C","normal","PC_index_double",0.00158539142007353
"3","1C","normal","ECA_half",10432.1754460442
"4","1C","normal","ECA_double",14753.3240008512
