"","UNIT","wmu_type","index","value"
"1","8F","normal","PC_index_half",0.000624570099400248
"2","8F","normal","PC_index_double",0.0012491401988005
"3","8F","normal","ECA_half",5994.03237931099
"4","8F","normal","ECA_double",8476.84188412507
