"","UNIT","wmu_type","index","value"
"1","4P","normal","PC_index_half",0.0894920275421343
"2","4P","normal","PC_index_double",0.178984055084269
"3","4P","normal","ECA_half",36806.5139108518
"4","4P","normal","ECA_double",52052.2711564006
