"","UNIT","wmu_type","index","value"
"1","4U","normal","PC_index_half",0.0884492688443825
"2","4U","normal","PC_index_double",0.176898537688765
"3","4U","normal","ECA_half",13689.7887150006
"4","4U","normal","ECA_double",19360.284866776
