"","UNIT","wmu_type","index","value"
"1","7P","normal","PC_index_half",0.0288563219871091
"2","7P","normal","PC_index_double",0.0577126439742182
"3","7P","normal","ECA_half",26942.2296018834
"4","7P","normal","ECA_double",38102.0665035534
