"","UNIT","wmu_type","index","value"
"1","9R","normal","PC_index_half",0.0643849507659025
"2","9R","normal","PC_index_double",0.128769901531805
"3","9R","normal","ECA_half",21219.5939774101
"4","9R","normal","ECA_double",30009.0375909037
