"","UNIT","wmu_type","index","value"
"1","5A","normal","PC_index_half",1.74408906495765e-05
"2","5A","normal","PC_index_double",3.48817812991531e-05
"3","5A","normal","ECA_half",885.800616192121
"4","5A","normal","ECA_double",1252.71124497734
