"","UNIT","wmu_type","index","value"
"1","8Y","normal","PC_index_half",0.03647611561978
"2","8Y","normal","PC_index_double",0.07295223123956
"3","8Y","normal","ECA_half",17403.4039100392
"4","8Y","normal","ECA_double",24612.1298410344
