"","UNIT","wmu_type","index","value"
"1","7J","normal","PC_index_half",0.00333846424550982
"2","7J","normal","PC_index_double",0.00667692849101964
"3","7J","normal","ECA_half",12866.6442180421
"4","7J","normal","ECA_double",18196.1827553845
