"","UNIT","wmu_type","index","value"
"1","9K","normal","PC_index_half",0.021043602971187
"2","9K","normal","PC_index_double",0.0420872059423739
"3","9K","normal","ECA_half",16707.2485787424
"4","9K","normal","ECA_double",23627.6175299961
