"","UNIT","wmu_type","index","value"
"1","6F","normal","PC_index_half",0.0663920055892385
"2","6F","normal","PC_index_double",0.132784011178477
"3","6F","normal","ECA_half",81108.291818731
"4","6F","normal","ECA_double",114704.446310964
