"","UNIT","wmu_type","index","value"
"1","4J","normal","PC_index_half",0.00340815914198729
"2","4J","normal","PC_index_double",0.00681631828397458
"3","4J","normal","ECA_half",2204.20861124007
"4","4J","normal","ECA_double",3117.22171231527
