"","UNIT","wmu_type","index","value"
"1","5S","normal","PC_index_half",0.0125206883450175
"2","5S","normal","PC_index_double",0.025041376690035
"3","5S","normal","ECA_half",12358.2050105249
"4","5S","normal","ECA_double",17477.1411324715
