"","UNIT","wmu_type","index","value"
"1","9T","normal","PC_index_half",0.0819611717262561
"2","9T","normal","PC_index_double",0.163922343452512
"3","9T","normal","ECA_half",19039.4186012335
"4","9T","normal","ECA_double",26925.804005563
