"","UNIT","wmu_type","index","value"
"1","8G","normal","PC_index_half",7.47640080477151e-05
"2","8G","normal","PC_index_double",0.00014952801609543
"3","8G","normal","ECA_half",1558.14703076664
"4","8G","normal","ECA_double",2203.55266308155
