"","UNIT","wmu_type","index","value"
"1","6S","normal","PC_index_half",0.00412598563113925
"2","6S","normal","PC_index_double",0.0082519712622785
"3","6S","normal","ECA_half",9650.15678695706
"4","6S","normal","ECA_double",13647.3826071414
