"","UNIT","wmu_type","index","value"
"1","9X","normal","PC_index_half",0.156077740029868
"2","9X","normal","PC_index_double",0.312155480059735
"3","9X","normal","ECA_half",22645.7478064209
"4","9X","normal","ECA_double",32025.9236779212
