"","UNIT","wmu_type","index","value"
"1","7F","normal","PC_index_half",0.00030402592797716
"2","7F","normal","PC_index_double",0.000608051855954321
"3","7F","normal","ECA_half",3489.77984801841
"4","7F","normal","ECA_double",4935.29399076395
