"","UNIT","wmu_type","index","value"
"1","4C","normal","PC_index_half",0.0165537341931491
"2","4C","normal","PC_index_double",0.0331074683862981
"3","4C","normal","ECA_half",5462.46676587828
"4","4C","normal","ECA_double",7725.09458431736
