"","UNIT","wmu_type","index","value"
"1","9P","normal","PC_index_half",0.0433737190985981
"2","9P","normal","PC_index_double",0.0867474381971962
"3","9P","normal","ECA_half",38303.6437733795
"4","9P","normal","ECA_double",54169.532512621
