"","UNIT","wmu_type","index","value"
"1","5G","normal","PC_index_half",0.0301908243183239
"2","5G","normal","PC_index_double",0.0603816486366479
"3","5G","normal","ECA_half",66804.5207747292
"4","5G","normal","ECA_double",94475.8593074572
