"","UNIT","wmu_type","index","value"
"1","9Y","normal","PC_index_half",0.0505001701309427
"2","9Y","normal","PC_index_double",0.101000340261885
"3","9Y","normal","ECA_half",10976.9011342642
"4","9Y","normal","ECA_double",15523.682456905
