"","UNIT","wmu_type","index","value"
"1","5R","normal","PC_index_half",0.00324359617459543
"2","5R","normal","PC_index_double",0.00648719234919086
"3","5R","normal","ECA_half",7104.4299079343
"4","5R","normal","ECA_double",10047.1811287297
