"","UNIT","wmu_type","index","value"
"1","3N","normal","PC_index_half",9.03527515230211e-05
"2","3N","normal","PC_index_double",0.000180705503046042
"3","3N","normal","ECA_half",776.329570193939
"4","3N","normal","ECA_double",1097.89580703954
