"","UNIT","wmu_type","index","value"
"1","7H","normal","PC_index_half",0.000582534067566443
"2","7H","normal","PC_index_double",0.00116506813513289
"3","7H","normal","ECA_half",3301.73229235047
"4","7H","normal","ECA_double",4669.35458716724
