"","UNIT","wmu_type","index","value"
"1","5F","normal","PC_index_half",0.151831717482162
"2","5F","normal","PC_index_double",0.303663434964324
"3","5F","normal","ECA_half",152995.12928466
"4","5F","normal","ECA_double",216367.786811391
