"","UNIT","wmu_type","index","value"
"1","6P","normal","PC_index_half",0.00197643046715723
"2","6P","normal","PC_index_double",0.00395286093431447
"3","6P","normal","ECA_half",3166.54075038332
"4","6P","normal","ECA_double",4478.16487499917
