"","UNIT","wmu_type","index","value"
"1","8H","normal","PC_index_half",1.02021318740707e-05
"2","8H","normal","PC_index_double",2.04042637481413e-05
"3","8H","normal","ECA_half",574.321183994735
"4","8H","normal","ECA_double",812.212807563528
