"","WMU","Id","d_PCIntra","d_PCFlux","d_PCCon","time_diff"
"316","4U","316","1.6918864089921604E-7","5.528263620058623E-4",1.00565873513083e-07,19.2439049005508
"317","4U","317","5.593012922310991E-9","3.568822585605005E-5",2.8365078565359e-07,19.2439049005508
"318","4U","318","2.853578021680666E-11","3.4732746514280607E-6",0,19.2439049005508
"319","4U","319","2.853578021680666E-11","2.5370479348202193E-6",0,19.2439049005508
"320","4U","320","2.5682202194593934E-10","1.0592586037642748E-5",5.60353897164827e-06,19.2439049005508
"321","4U","321","2.8535780214811454E-11","3.4820705300624442E-6",0,19.2439049005508
"322","4U","322","1.3982532305707643E-9","2.460808671052825E-5",1.22568568858047e-06,19.2439049005508
"323","4U","323","2.5682202194061876E-10","1.7722107227751425E-5",0,19.2439049005508
"324","4U","324","1.2430185861999115E-7","4.601372849917643E-4",8.4170352626038e-06,19.2439049005508
"325","4U","325","4.565724834529448E-10","3.043400959742836E-5",0,19.2439049005508
"326","4U","326","4.5657248345471837E-10","2.9455343390004127E-5",1.61518471981688e-06,19.2439049005508
"327","4U","327","7.133945053824792E-10","2.345142830493271E-5",1.64971587161398e-07,19.2439049005508
"328","4U","328","7.396759589723986E-7","0.0011513814878977727",5.48845222675487e-06,19.2439049005508
"329","4U","329","2.853578021680666E-11","7.639645645138603E-6",0,19.2439049005508
"330","4U","330","2.8535780216584958E-11","7.446969970226847E-6",1.27231211558778e-09,19.2439049005508
"331","4U","331","2.853578021680666E-11","6.324478090016947E-6",0,19.2439049005508
"332","4U","332","4.5657248344762426E-10","1.5612819071693505E-5",3.20757552116097e-12,19.2439049005508
"333","4U","333","2.8535780214811454E-11","6.728432636365287E-6",0,19.2439049005508
"334","4U","334","1.1414312086367959E-10","1.2246358345771514E-5",0,19.2439049005508
"335","4U","335","1.0272880877704555E-9","3.990976618137515E-5",9.93613664398616e-08,19.2439049005508
"336","4U","336","7.133945053924554E-10","1.9417277697233952E-5",0,19.2439049005508
"337","4U","337","1.1414312086279286E-10","1.1929203025170567E-5",0,19.2439049005508
"338","4U","338","1.0272880877837572E-9","1.675775891188793E-5",1.27203740954448e-07,19.2439049005508
"339","4U","339","1.0687905265143344E-5","0.004575934553888771",0.000672369402628534,19.2439049005508
"340","4U","340","2.8535780214811454E-11","7.600077997330226E-6",3.44239279987868e-09,19.2439049005508
"341","4U","341","2.853578021503314E-11","5.723854839886251E-6",0,19.2439049005508
"342","4U","342","1.1414312086367959E-10","8.237297683362538E-6",0,19.2439049005508
"343","4U","343","2.853578021680666E-11","6.435383758518293E-6",0,19.2439049005508
"344","4U","344","0.003558465696997285","0.0907335127515782",0.0186193699075282,19.2439049005508
"345","4U","345","2.8535780214811454E-11","3.850396049593704E-6",0,19.2439049005508
"346","4U","346","2.0802583777130273E-8","2.0696169040679358E-4",0,19.2439049005508
"347","4U","347","2.5682202193862355E-10","1.802115444115098E-5",0,19.2439049005508
"348","4U","348","2.5682202194593934E-10","9.124797276452514E-6",3.08099265836606e-09,19.2439049005508
"349","4U","349","2.853578021680666E-11","2.710104723976465E-6",2.12649905531513e-13,19.2439049005508
"350","4U","350","2.853578021680666E-11","7.570971561156551E-6",0,19.2439049005508
"351","4U","351","6.645058652978334E-5","0.012118706180630922",0.00275577413118944,19.2439049005508
"352","4U","352","2.311398197493503E-9","2.4373815855436945E-5",1.27572385199629e-09,19.2439049005508
"353","4U","353","1.1414312085968922E-10","7.719711717806428E-6",0,19.2439049005508
"354","4U","354","2.853578021503314E-11","7.0506185694594745E-6",0,19.2439049005508
"355","4U","355","2.8535780214811454E-11","7.635320355582221E-6",0,19.2439049005508
"356","4U","356","2.853578021503314E-11","7.446557918067181E-6",0,19.2439049005508
"357","4U","357","2.8535780216584958E-11","7.465416316294678E-6",0,19.2439049005508
"358","4U","358","8.93997458381219E-7","5.848800851986027E-4",0.000118334809921217,19.2439049005508
"359","4U","359","2.853578021503314E-11","3.5721785624771043E-6",0,19.2439049005508
"360","4U","360","2.8535780214811454E-11","7.042257314057627E-6",0,19.2439049005508
"361","4U","361","1.1414312086367959E-10","5.6836370492976085E-6",0,19.2439049005508
"362","4U","362","5.0337116300296136E-8","1.5151122103167436E-4",4.93991595497767e-05,19.2439049005508
"363","4U","363","2.853578021680666E-11","6.842221730944259E-6",0,19.2439049005508
"364","4U","364","1.0272880877731165E-9","3.965654882604321E-5",1.69470044100975e-07,19.2439049005508
"365","4U","365","1.027288087771786E-9","4.005827833657603E-5",0,19.2439049005508
"366","4U","366","1.1414312086367959E-10","1.2130220431117718E-5",0,19.2439049005508
"367","4U","367","1.1414312086013256E-10","9.123493723051953E-6",0,19.2439049005508
"368","4U","368","2.853578021503314E-11","6.852495425013291E-6",0,19.2439049005508
"369","4U","369","2.853578021680666E-11","1.8833992031914193E-6",0,19.2439049005508
"370","4U","370","0.002728285514812472","0.07333034586877515",0.00399607071104105,19.2439049005508
"371","4U","371","2.5682202193862355E-10","5.666548453858582E-6",0,19.2439049005508
"372","4U","372","2.853578021503314E-11","6.623488481675059E-6",0,19.2439049005508
"373","4U","373","2.853578021503314E-11","6.102041238778144E-6",0,19.2439049005508
"374","4U","374","1.0272880877704559E-9","1.1484325308646524E-5",0,19.2439049005508
"375","4U","375","1.1414312085968918E-10","1.3282925215798128E-5",0,19.2439049005508
"376","4U","376","2.8535780214811454E-11","7.1622789553063735E-6",0,19.2439049005508
"377","4U","377","7.133945053835876E-10","3.33320752307484E-5",0,19.2439049005508
"378","4U","378","1.1414312086279286E-10","1.2256616662253016E-5",6.50396513134317e-09,19.2439049005508
"379","4U","379","1.027288087759815E-9","1.1375654913966373E-5",6.24197259538652e-08,19.2439049005508
"380","4U","380","5.835281696323354E-7","4.417658157025783E-4",8.02243111848637e-06,19.2439049005508
"381","4U","381","2.853578021503314E-11","5.8996326226960385E-6",0,19.2439049005508
"382","4U","382","2.853578021503314E-11","6.872484713815593E-6",0,19.2439049005508
"383","4U","383","2.8535780214811454E-11","7.2139966349301745E-6",0,19.2439049005508
"384","4U","384","2.853578021503314E-11","7.2041218715666324E-6",0,19.2439049005508
"385","4U","385","2.853578021503314E-11","7.688123025871229E-6",0,19.2439049005508
"386","4U","386","0.0021041305268505012","0.06901044474326352",0.00388915768000077,19.2439049005508
"387","4U","387","4.565724834467375E-10","2.9707971153472112E-5",5.1834844288543e-06,19.2439049005508
"388","4U","388","1.1414312086367959E-10","1.2309026966516434E-5",4.11768136392092e-08,19.2439049005508
"389","4U","389","1.3428824026411334E-5","0.004281514006983585",0.000715011731911852,19.2439049005508
"390","4U","390","2.8535780216584958E-11","6.9613069315952105E-6",0,19.2439049005508
"391","4U","391","2.853578021680666E-11","7.5552481060913626E-6",0,19.2439049005508
"392","4U","392","8.246840482370703E-9","3.084049311463092E-5",0,19.2439049005508
"393","4U","393","2.2212536677778333E-6","0.002042165750906453",0.000822681944806635,19.2439049005508
"394","4U","394","2.853578021503314E-11","7.092120313968253E-6",0,19.2439049005508
"395","4U","395","2.8535780214811454E-11","7.143291160937346E-6",2.3257630525218e-09,19.2439049005508
"396","4U","396","4.101071303472777E-4","0.030667251444578485",0.00189444847708734,19.2439049005508
"397","4U","397","1.1414312086367959E-10","1.4727905026748057E-5",0,19.2439049005508
"398","4U","398","5.399683011331217E-6","0.0028652321468561285",1.68852316868322e-05,19.2439049005508
"399","4U","399","4.3876615659778523E-7","3.392752410107501E-4",4.9531527955914e-06,19.2439049005508
"400","4U","400","7.133945054002142E-10","3.3914812398774826E-5",0,19.2439049005508
"401","4U","401","2.853578021680666E-11","7.2093696774975336E-6",0,19.2439049005508
"402","4U","402","2.8535780216584958E-11","6.129394237697249E-6",0,19.2439049005508
"403","4U","403","2.853578021565387E-9","7.152178808996266E-5",7.40139665772763e-08,19.2439049005508
"404","4U","404","1.1414312086013256E-10","1.4845076772127573E-5",2.27599965909989e-06,19.2439049005508
"405","4U","405","3.10754646551441E-8","2.4674114790467926E-4",4.50305215830768e-08,19.2439049005508
"406","4U","406","1.1414312085968922E-10","1.4791633875927172E-5",1.95758657346563e-07,19.2439049005508
"407","4U","407","1.0272880877731165E-9","3.668176124729245E-5",0,19.2439049005508
"408","4U","408","1.8262899338295147E-9","2.6533681523521362E-5",1.98763286617396e-11,19.2439049005508
"409","4U","409","1.1414312086678324E-10","1.4820810541567465E-5",4.13817848033416e-10,19.2439049005508
"410","4U","410","2.8535780216584958E-11","7.436922859644657E-6",0,19.2439049005508
"411","4U","411","2.3113981974935017E-9","6.650653950739146E-5",7.09751247238709e-11,19.2439049005508
"412","4U","412","2.853578021503314E-11","3.2255540501265226E-6",0,19.2439049005508
"413","4U","413","1.027288087758485E-9","1.5967052508066788E-5",0,19.2439049005508
"414","4U","414","2.8535780214811454E-11","7.676641545041028E-6",2.55513271048451e-05,19.2439049005508
"415","4U","415","2.853578021680666E-11","5.491734179309541E-6",0,19.2439049005508
"416","4U","416","2.8535780216584958E-11","7.192795992355319E-6",0,19.2439049005508
"417","4U","417","7.133945054002142E-10","3.614164201837387E-5",3.97107781671004e-11,19.2439049005508
"418","4U","418","2.853578021503314E-11","6.7480040769170965E-6",0,19.2439049005508
"419","4U","419","2.5682202193995376E-10","2.2839031424614615E-5",0,19.2439049005508
"420","4U","420","1.1414312086722663E-10","1.4501212594045442E-5",0,19.2439049005508
"421","4U","421","2.853578021680666E-11","7.144520619904471E-6",0,19.2439049005508
"422","4U","422","2.5682202194527424E-10","2.1042812058253353E-5",0,19.2439049005508
"423","4U","423","2.853578021680666E-11","6.245296532352262E-6",0,19.2439049005508
"424","4U","424","2.853578021503314E-11","6.633009805704135E-6",0,19.2439049005508
"425","4U","425","1.0272880877611447E-9","4.318824060139104E-5",5.99924386581416e-07,19.2439049005508
"426","4U","426","4.5657248343964357E-10","2.9808765669532876E-5",1.6525288733254e-13,19.2439049005508
"427","4U","427","2.8535780214811454E-11","7.433537229188519E-6",4.34241408518917e-08,19.2439049005508
"428","4U","428","2.8535780214811454E-11","2.6740973008964297E-6",0,19.2439049005508
"429","4U","429","2.853578021503314E-11","7.176429752993502E-6",0,19.2439049005508
"430","4U","430","2.3113981974775408E-9","5.3734614863387436E-5",1.02178407650583e-07,19.2439049005508
"431","4U","431","9.245592789942086E-9","1.2146245867865537E-4",6.79349793817233e-08,19.2439049005508
"432","4U","432","4.822546856481817E-9","9.195347222634785E-5",0,19.2439049005508
"433","4U","433","7.133945053891296E-10","2.9552894927208525E-5",8.17831109266774e-08,19.2439049005508
"434","4U","434","1.1414312086367959E-10","5.7632062751811415E-6",0,19.2439049005508
"435","4U","435","2.853578021680666E-11","2.6808693564508784E-6",1.28778405864793e-12,19.2439049005508
"436","4U","436","2.8535780216584958E-11","5.927251236084817E-6",2.58801867730036e-12,19.2439049005508
"437","4U","437","1.1414312086279286E-10","1.494164106522471E-5",0,19.2439049005508
"438","4U","438","4.565724834529448E-10","1.1575818746802574E-5",2.29483630006988e-08,19.2439049005508
"439","4U","439","2.853578021680666E-11","7.428175623454219E-6",0,19.2439049005508
"440","4U","440","1.1414312086013256E-10","1.1854171910924571E-5",0,19.2439049005508
"441","4U","441","2.853578021503314E-11","7.4897973034491976E-6",2.70473111812951e-08,19.2439049005508
"442","4U","442","2.853578021680666E-11","1.8067612195210638E-6",3.93835689611638e-09,19.2439049005508
"443","4U","443","2.5682202194593934E-10","6.8353605117376186E-6",0,19.2439049005508
"444","4U","444","1.1414312086367959E-10","1.5188807316951294E-5",7.25611258252396e-06,19.2439049005508
"445","4U","445","1.0272880877904075E-9","4.5550069327886106E-5",1.07187397822374e-07,19.2439049005508
"446","4U","446","1.1414312086722663E-10","1.3347841698932857E-5",2.49202202999288e-11,19.2439049005508
"447","4U","447","1.8262899338170996E-9","5.325376764405657E-5",4.11726436919931e-10,19.2439049005508
"448","4U","448","2.853578021680666E-11","5.912778987028943E-6",0,19.2439049005508
"449","4U","449","2.8535780216584958E-11","5.59205904883072E-6",1.20777930676442e-10,19.2439049005508
"450","4U","450","3.773856933542407E-7","2.2379210399581966E-4",9.53620733904431e-07,19.2439049005508
"451","4U","451","2.853578021503314E-11","7.149222977123672E-6",0,19.2439049005508
"452","4U","452","2.853578021503314E-11","5.813138405844362E-6",0,19.2439049005508
"453","4U","453","2.3113981974935017E-9","4.1074366255124766E-5",1.08796954861197e-10,19.2439049005508
"454","4U","454","2.8535780216584958E-11","7.158947065659854E-6",6.09160057206831e-05,19.2439049005508
"455","4U","455","8.159752134719056E-5","0.013556130686567507",0.000763089689670809,19.2439049005508
"456","4U","456","1.0301416657837561E-8","8.680221221322006E-5",0,19.2439049005508
"457","4U","457","2.5682202194061876E-10","9.967370661055054E-6",8.69590975310977e-07,19.2439049005508
"458","4U","458","3.698237115967573E-6","0.0014288806527495666",0.00138568814060454,19.2439049005508
"459","4U","459","4.822546856487577E-9","9.782977456150435E-5",5.1091763456692e-06,19.2439049005508
"460","4U","460","2.853578021503314E-11","7.457654136138884E-6",0,19.2439049005508
"461","4U","461","2.8535780214811454E-11","6.599882473905573E-6",0,19.2439049005508
"462","4U","462","7.480483568887147E-6","0.004049415783898766",1.90755066781739e-05,19.2439049005508
"463","4U","463","2.5682202194061876E-10","1.3963509678180025E-5",1.72019200760443e-10,19.2439049005508
"464","4U","464","2.853578021503314E-11","5.809158623268972E-6",0,19.2439049005508
"465","4U","465","4.565724834529448E-10","1.2790499262089178E-5",3.25174812728604e-10,19.2439049005508
"466","4U","466","7.133945053913468E-10","1.5581591245073407E-5",1.11757924404087e-12,19.2439049005508
"467","4U","467","8.839243279665011E-7","6.479530869082392E-4",0.000863349692468692,19.2439049005508
"468","4U","468","4.5657248344762426E-10","3.0296652177781617E-5",2.61757460894742e-11,19.2439049005508
"469","4U","469","1.1414312086367959E-10","1.3850513895502447E-5",0,19.2439049005508
"470","4U","470","2.853578021680666E-11","7.098111572386497E-6",1.97285449004788e-08,19.2439049005508
"471","4U","471","1.1414312086367959E-10","9.252456904461565E-6",4.36902146248244e-07,19.2439049005508
"472","4U","472","2.8535780216584958E-11","5.805494205052564E-6",0,19.2439049005508
"473","4U","473","2.853578021503314E-11","7.301272234359587E-6",0,19.2439049005508
"474","4U","474","4.5657248344407726E-10","2.846365047996423E-5",5.37738451442486e-08,19.2439049005508
"475","4U","475","2.8535780214811454E-11","3.385564923435545E-6",0,19.2439049005508
"476","4U","476","2.8535780214811454E-11","4.954593864200307E-6",0,19.2439049005508
"477","4U","477","7.133945053935636E-10","3.698097851048816E-5",0,19.2439049005508
"478","4U","478","2.853578021680666E-11","3.5344876279505814E-6",0,19.2439049005508
"479","4U","479","3.298736192964866E-8","2.2099638514592567E-4",1.59003115362561e-05,19.2439049005508
"480","4U","480","2.8535780216584958E-11","6.937954616695745E-6",0,19.2439049005508
"481","4U","481","7.133945053991058E-10","3.819893334425082E-5",0,19.2439049005508
"482","4U","482","2.853578021680666E-11","4.272724854981119E-6",2.18007157815823e-07,19.2439049005508
"483","4U","483","2.5682202194593934E-10","1.8284750778146033E-5",0,19.2439049005508
"484","4U","484","4.5657248344762426E-10","1.5522885405890883E-5",3.97838083416432e-07,19.2439049005508
"485","4U","485","1.8730440975469185E-4","0.020602565232517148",0.00442359610033474,19.2439049005508
"486","4U","486","6.42055054860525E-9","1.1575193236932394E-4",3.82176917778169e-06,19.2439049005508
"487","4U","487","1.1414312086279286E-10","9.858946991881374E-6",0,19.2439049005508
"488","4U","488","2.8535780214811454E-11","4.261932128246427E-6",0,19.2439049005508
"489","4U","489","2.853578021680666E-11","3.311958422287751E-6",0,19.2439049005508
"490","4U","490","1.1414312086367959E-10","1.4683445817999472E-5",0,19.2439049005508
"491","4U","491","2.080258377732779E-8","2.026756362855577E-4",0,19.2439049005508
"492","4U","492","2.853578021503314E-11","2.6081731827096126E-6",0,19.2439049005508
"493","4U","493","2.853578021503314E-11","7.119237223475553E-6",0,19.2439049005508
"494","4U","494","1.1414312086013256E-10","1.4607912193426334E-5",0,19.2439049005508
"495","4U","495","1.1414312085968918E-10","8.10743322269683E-6",0,19.2439049005508
"496","4U","496","2.853578021680666E-11","3.591471617697003E-6",0,19.2439049005508
"497","4U","497","2.853578021603075E-9","6.425408687580126E-5",0,19.2439049005508
"498","4U","498","2.8535780216584958E-11","7.1174932124025935E-6",6.4682074059775e-12,19.2439049005508
"499","4U","499","2.853578021680666E-11","7.662933591483559E-6",7.20874989971535e-06,19.2439049005508
"500","4U","500","1.0272880877824275E-9","3.0938375936303335E-5",1.33349689808411e-08,19.2439049005508
"501","4U","501","2.853578021503314E-11","7.117042244447435E-6",0,19.2439049005508
"502","4U","502","2.853578021503314E-11","7.160012006891598E-6",0,19.2439049005508
"503","4U","503","2.853578021503314E-11","7.664769581529327E-6",7.22080229717768e-06,19.2439049005508
"504","4U","504","1.1074450943953557E-6","0.0013040915730586741",1.95743181158994e-07,19.2439049005508
"505","4U","505","1.1414312086367959E-10","1.167896883831355E-5",1.50844193800052e-10,19.2439049005508
"506","4U","506","2.8535780216584958E-11","6.942199797480476E-6",0,19.2439049005508
"507","4U","507","1.2581311354018458E-5","0.005235628252642277",0.000205619764248854,19.2439049005508
"508","4U","508","1.1414312086367959E-10","1.1728567989782278E-5",3.56456561772654e-09,19.2439049005508
"509","4U","509","2.853578021503314E-11","7.1290447566583445E-6",9.22732023572669e-08,19.2439049005508
"510","4U","510","2.8535780214811454E-11","7.16889065612702E-6",0,19.2439049005508
"511","4U","511","1.8262899338011387E-9","5.737262096512013E-5",0,19.2439049005508
"512","4U","512","1.1414312086279286E-10","1.169878992076344E-5",0,19.2439049005508
"513","4U","513","5.593012922307884E-9","2.2223974473711017E-5",6.16742605440725e-07,19.2439049005508
"514","4U","514","2.853578021503314E-11","3.892953883544845E-6",0,19.2439049005508
"515","4U","515","2.853578021503314E-11","3.892921281362718E-6",1.740346790211e-08,19.2439049005508
"516","4U","516","7.133945054013227E-10","3.246565515336478E-5",0,19.2439049005508
"517","4U","517","2.853578021680666E-11","1.801018165478449E-6",5.53535879405046e-06,19.2439049005508
"518","4U","518","2.853578021680666E-11","3.900794211461954E-6",0,19.2439049005508
"519","4U","519","5.5245270497923364E-8","1.7747471414377903E-4",4.15774008996538e-07,19.2439049005508
"520","4U","520","1.1414312086013256E-10","3.145760461632843E-6",0,19.2439049005508
"521","4U","521","7.716074970350151E-6","0.003905264951638139",0.00372401451813577,19.2439049005508
"522","4U","522","2.8535780214811454E-11","1.5773901919333749E-6",1.08164135341259e-08,19.2439049005508
"523","4U","523","4.5657248345471827E-10","1.5435477832907723E-5",0,19.2439049005508
"524","4U","524","1.1414312086367959E-10","1.4686572307899439E-5",0,19.2439049005508
"525","4U","525","3.495633076433119E-8","2.601778243239227E-4",0.000456580414868488,19.2439049005508
"526","4U","526","7.13394505409082E-10","2.7375456298575453E-5",0,19.2439049005508
"527","4U","527","2.853578021680666E-11","7.337648857067232E-6",0,19.2439049005508
"528","4U","528","2.8535780214811454E-11","3.8669824529756675E-6",0,19.2439049005508
"529","4U","529","2.8535780214811454E-11","7.3482402959507584E-6",4.4799424050644e-08,19.2439049005508
"530","4U","530","2.8535780214811454E-11","7.677948995436934E-6",0,19.2439049005508
"531","4U","531","9.832545253170504E-6","0.0031186363704343812",0.000968735615294976,19.2439049005508
"532","4U","532","2.853578021680666E-11","5.461461593381364E-6",0,19.2439049005508
"533","4U","533","3.4528294061141156E-9","6.100847937718933E-5",3.2923442817531e-08,19.2439049005508
"534","4U","534","1.1414312086722663E-10","1.4722880347322871E-5",8.08154531201599e-13,19.2439049005508
"535","4U","535","6.420550548508819E-9","1.0874289564263217E-4",0,19.2439049005508
"536","4U","536","2.5682202194061876E-10","2.277208970891262E-5",0,19.2439049005508
"537","4U","537","2.853578021680666E-11","3.9077924765198E-6",0,19.2439049005508
"538","4U","538","2.8535780216584958E-11","5.939145893545872E-6",0,19.2439049005508
"539","4U","539","2.853578021680666E-11","7.666690882376703E-6",0,19.2439049005508
"540","4U","540","2.8535780214811454E-11","4.873298760228407E-6",0,19.2439049005508
"541","4U","541","2.8535780214811454E-11","7.646444554314912E-6",0,19.2439049005508
"542","4U","542","2.853578021503314E-11","7.5908104243405E-6",0,19.2439049005508
"543","4U","543","2.5682202194593934E-10","2.244351303842668E-5",0,19.2439049005508
"544","4U","544","2.8535780216584958E-11","7.248599976770226E-6",3.76073550928845e-09,19.2439049005508
"545","4U","545","2.853578021503314E-11","7.264020969194996E-6",0,19.2439049005508
"546","4U","546","2.853578021503314E-11","7.697985743978288E-6",6.31565254937572e-06,19.2439049005508
"547","4U","547","2.853578021680666E-11","1.3244305114982777E-6",0,19.2439049005508
"548","4U","548","1.1414312086678324E-10","1.557337777751671E-5",7.53032506454375e-12,19.2439049005508
"549","4U","549","2.853578021503314E-11","7.729791811909634E-6",4.11575898330786e-13,19.2439049005508
"550","4U","550","1.1414312086367959E-10","1.4751554841261141E-5",0,19.2439049005508
"551","4U","551","2.853578021503314E-11","7.933775037099308E-6",0,19.2439049005508
"552","4U","552","2.8535780214811454E-11","7.737587819212209E-6",0,19.2439049005508
"553","4U","553","2.853578021680666E-11","7.74936697075039E-6",0,19.2439049005508
"554","4U","554","1.0272880877731165E-9","4.40416794575226E-5",0,19.2439049005508
"555","4U","555","2.8535780216584958E-11","6.929862386688232E-6",0,19.2439049005508
"556","4U","556","1.1414312086722663E-10","1.2563886363247925E-5",8.12531751945001e-10,19.2439049005508
"557","4U","557","1.1414312085968918E-10","1.4949967749609055E-5",0,19.2439049005508
"558","4U","558","2.7422884787368446E-8","8.378152801928425E-5",4.27425424855228e-07,19.2439049005508
"559","4U","559","1.8262899338241943E-9","2.2689693730729413E-5",1.48495650325747e-09,19.2439049005508
"560","4U","560","9.661073749874105E-7","0.0013228503272323636",0.000225770721470238,19.2439049005508
"561","4U","561","3.206280265041727E-7","7.743860921032615E-4",6.3233281622887e-12,19.2439049005508
"562","4U","562","1.1414312086367959E-10","6.8013852841034305E-6",0,19.2439049005508
"563","4U","563","2.5682202194527424E-10","1.764456227520358E-5",0,19.2439049005508
"564","4U","564","7.13394505391347E-10","3.59395376995747E-5",0,19.2439049005508
"565","4U","565","2.6737229913918276E-4","0.02636880615558507",0.00709431579550777,19.2439049005508
"566","4U","566","2.853578021680666E-11","3.4235697246569926E-6",1.15086984849655e-08,19.2439049005508
"567","4U","567","2.853578021680666E-11","7.6005274300981365E-6",0,19.2439049005508
"568","4U","568","2.853578021503314E-11","2.667580988235688E-6",0,19.2439049005508
"569","4U","569","1.1414312086367959E-10","1.1789679963050861E-5",1.63617909504312e-08,19.2439049005508
"570","4U","570","2.5682202194061886E-10","1.825697937300432E-5",0,19.2439049005508
"571","4U","571","1.826289933845476E-9","4.636598512519289E-5",0,19.2439049005508
"572","4U","572","1.1414312086367959E-10","1.4762943616622479E-5",2.1269565074665e-05,19.2439049005508
"573","4U","573","8.948820675666906E-6","0.0021883483526973857",9.61589157713785e-05,19.2439049005508
"574","4U","574","2.853578021680666E-11","3.6659042337066147E-6",0,19.2439049005508
"575","4U","575","2.853578021680666E-11","6.526026700803466E-6",0,19.2439049005508
"576","4U","576","2.853578021680666E-11","6.589320309686313E-6",6.52315965036103e-11,19.2439049005508
"577","4U","577","2.9220638941144546E-8","2.2274432941083214E-4",0,19.2439049005508
"578","4U","578","2.853578021680666E-11","7.040832658585261E-6",0.000221424971695812,19.2439049005508
"579","4U","579","2.853578021680666E-11","6.798741479797778E-6",0,19.2439049005508
"580","4U","580","1.1414312086013256E-10","7.363416751425473E-6",1.32808366341306e-07,19.2439049005508
"581","4U","581","2.853578021503314E-11","6.542553836719138E-6",0,19.2439049005508
"582","4U","582","8.246840482378242E-9","1.1939949933423443E-4",1.29647096688243e-06,19.2439049005508
"583","4U","583","2.5682202193463323E-10","1.221424888155198E-5",3.06100540228886e-07,19.2439049005508
"584","4U","584","2.853578021503314E-11","7.112024766262833E-6",1.83405237884564e-12,19.2439049005508
"585","4U","585","5.593012922279953E-9","1.0162448941333724E-4",0,19.2439049005508
"586","4U","586","2.4698756479164276E-4","0.023790498097821154",0.0019539767943028,19.2439049005508
"587","4U","587","1.1414312086367959E-10","1.44832924885586E-5",3.21586792944019e-07,19.2439049005508
"588","4U","588","1.1414312086367959E-10","1.3857966033083247E-5",0,19.2439049005508
"589","4U","589","2.5682202194593934E-10","1.11125864713397E-5",0,19.2439049005508
"590","4U","590","1.1414312086279286E-10","8.17569919306228E-6",0,19.2439049005508
"591","4U","591","1.1414312086367959E-10","1.4285306358424431E-5",0,19.2439049005508
"592","4U","592","2.853578021503314E-11","3.6142508999290255E-6",0,19.2439049005508
"593","4U","593","4.565724834529448E-10","1.0871298384674794E-5",0,19.2439049005508
"594","4U","594","4.8225468565077565E-9","5.385468577026104E-5",6.23862545474706e-07,19.2439049005508
"595","4U","595","1.1414312086367959E-10","1.4346895418550736E-5",0,19.2439049005508
"596","4U","596","4.1091523510818236E-9","8.288427360463991E-5",1.54245527864714e-06,19.2439049005508
"597","4U","597","2.853578021503314E-11","4.653188368873136E-6",0,19.2439049005508
"598","4U","598","6.303553849670959E-6","0.002382137832906179",0.00131453405087128,19.2439049005508
"599","4U","599","3.64373377575027E-7","8.390152326075996E-4",5.20917036283902e-06,19.2439049005508
"600","4U","600","6.574643761714314E-6","0.003813332198982721",0.00038024874119414,19.2439049005508
"601","4U","601","1.1414312086367959E-10","1.4696892218275984E-5",0,19.2439049005508
"602","4U","602","2.853578021503314E-11","7.021773066268352E-6",3.24339043421248e-08,19.2439049005508
"603","4U","603","1.1414312086279286E-10","9.346531973541063E-6",0,19.2439049005508
"604","4U","604","1.1414312086722663E-10","1.438304989855185E-5",6.08788524293075e-11,19.2439049005508
"605","4U","605","1.2584279075122907E-8","1.5443659557785294E-4",0,19.2439049005508
"606","4U","606","1.1414312086722663E-10","1.4420375601501279E-5",0,19.2439049005508
"607","4U","607","2.853578021680666E-11","7.211854875823313E-6",3.90384437757272e-06,19.2439049005508
"608","4U","608","2.853578021680666E-11","7.023801455545324E-6",0,19.2439049005508
"609","4U","609","2.5682202194593934E-10","1.0256882425765794E-5",0,19.2439049005508
"610","4U","610","4.82254685647605E-9","8.570265848365573E-5",9.47190500706467e-12,19.2439049005508
"611","4U","611","4.109152351073844E-9","8.492826998784881E-5",3.52865011546889e-07,19.2439049005508
"612","4U","612","7.133945053924552E-10","2.7050865300880604E-5",0,19.2439049005508
"613","4U","613","2.8535780216584958E-11","7.326805013547304E-6",0,19.2439049005508
"614","4U","614","1.1414312086367959E-10","1.2948266960577908E-5",0,19.2439049005508
"615","4U","615","2.568220219406189E-8","2.1354713201009342E-4",2.2864761151865e-06,19.2439049005508
"616","4U","616","2.853578021680666E-11","6.078642698266588E-6",0,19.2439049005508
"617","4U","617","2.7967918189552873E-7","7.300657052456387E-4",3.78193125194911e-06,19.2439049005508
"618","4U","618","7.133945053913468E-10","3.83652002215513E-5",1.06025659823456e-06,19.2439049005508
"619","4U","619","1.1414312086367959E-10","1.3794856956406555E-5",8.07312437717177e-07,19.2439049005508
"620","4U","620","2.853578021680666E-11","7.007066337925588E-6",0,19.2439049005508
"621","4U","621","2.8535780214811454E-11","6.979725950025207E-6",0,19.2439049005508
"622","4U","622","1.1414312086279286E-10","1.4402504631092335E-5",0,19.2439049005508
"623","4U","623","2.853578021503314E-11","7.329989790791885E-6",0,19.2439049005508
"624","4U","624","2.853578021503314E-11","7.668748119115714E-6",0,19.2439049005508
"625","4U","625","2.853578021503314E-11","7.898390766069728E-6",0,19.2439049005508
"626","4U","626","2.8535780214811454E-11","6.622155812897889E-6",0,19.2439049005508
"627","4U","627","2.8535780216584958E-11","3.4157413043476597E-6",0,19.2439049005508
"628","4U","628","2.853578021680666E-11","3.666332949879338E-6",0,19.2439049005508
