"","UNIT","wmu_type","index","value"
"1","5J","normal","PC_index_half",0.0292760455194074
"2","5J","normal","PC_index_double",0.0585520910388148
"3","5J","normal","ECA_half",31536.8681099652
"4","5J","normal","ECA_double",44599.8665958843
