"","UNIT","wmu_type","index","value"
"1","4B","normal","PC_index_half",0.0137278395485515
"2","4B","normal","PC_index_double",0.0274556790971031
"3","4B","normal","ECA_half",4918.3798889633
"4","4B","normal","ECA_double",6955.63954387498
