"","UNIT","wmu_type","index","value"
"1","4P","normal","PC_index_half",0.106119425616558
"2","4P","normal","PC_index_double",0.212238851233115
"3","4P","normal","ECA_half",30962.1894966199
"4","4P","normal","ECA_double",43787.1483068857
