"","UNIT","wmu_type","index","value"
"1","9N","normal","PC_index_half",0.0332618002770623
"2","9N","normal","PC_index_double",0.0665236005541246
"3","9N","normal","ECA_half",9698.31014402656
"4","9N","normal","ECA_double",13715.4817377829
