"","UNIT","wmu_type","index","value"
"1","8P","normal","PC_index_half",0.0259158429786398
"2","8P","normal","PC_index_double",0.0518316859572797
"3","8P","normal","ECA_half",14624.7936041837
"4","8P","normal","ECA_double",20682.581461944
