"","UNIT","wmu_type","index","value"
"1","5A","normal","PC_index_half",0.00848572564190849
"2","5A","normal","PC_index_double",0.016971451283817
"3","5A","normal","ECA_half",15407.8438942162
"4","5A","normal","ECA_double",21789.981802128
