"","UNIT","wmu_type","index","value"
"1","6K","normal","PC_index_half",0.0379733167532948
"2","6K","normal","PC_index_double",0.0759466335065896
"3","6K","normal","ECA_half",58041.7191248524
"4","6K","normal","ECA_double",82083.3863698162
