"","UNIT","wmu_type","index","value"
"1","4O","normal","PC_index_half",0.0561198039565813
"2","4O","normal","PC_index_double",0.112239607913163
"3","4O","normal","ECA_half",46192.6909261868
"4","4O","normal","ECA_double",65326.329990322
