"","UNIT","wmu_type","index","value"
"1","4H","normal","PC_index_half",0.0726596191203392
"2","4H","normal","PC_index_double",0.145319238240678
"3","4H","normal","ECA_half",19752.570714409
"4","4H","normal","ECA_double",27934.3533960508
