"","UNIT","wmu_type","index","value"
"1","9W","normal","PC_index_half",0.0738732409240527
"2","9W","normal","PC_index_double",0.147746481848105
"3","9W","normal","ECA_half",17519.6057388204
"4","9W","normal","ECA_double",24776.4640432694
