"","UNIT","wmu_type","index","value"
"1","3F","normal","PC_index_half",0.0130110812646403
"2","3F","normal","PC_index_double",0.0260221625292806
"3","3F","normal","ECA_half",9959.86263433168
"4","3F","normal","ECA_double",14085.3728168449
