"","UNIT","wmu_type","index","value"
"1","4F","normal","PC_index_half",0.0127841936557635
"2","4F","normal","PC_index_double",0.0255683873115271
"3","4F","normal","ECA_half",38896.4682237004
"4","4F","normal","ECA_double",55007.9128903712
