"","UNIT","wmu_type","index","value"
"1","3R","normal","PC_index_half",2.73271159213306e-05
"2","3R","normal","PC_index_double",5.46542318426612e-05
"3","3R","normal","ECA_half",412.369990488512
"4","3R","normal","ECA_double",583.179233264518
